610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm
3755.67,2535.52,660.57,459.53,860.02,564.54,607.65,976.45,1480.58,10344.26,1051.44,438.32,4.65,19.68,28.64,53.79,77.71,43.01
3759.07,2535.52,660.57,459.53,860.02,564.54,607.65,976.90,1480.58,10348.52,1050.85,438.32,4.65,19.68,28.64,53.79,77.71,43.01
3756.80,2534.55,660.57,459.53,860.93,564.54,607.65,976.90,1480.97,10349.67,1050.85,438.32,4.65,19.68,28.64,53.79,77.71,43.01
3755.67,2535.52,660.57,459.53,860.93,564.54,607.17,976.45,1480.97,10346.58,1050.27,438.32,4.65,19.68,28.64,53.79,77.71,43.01
3751.14,2532.60,658.80,458.68,858.22,564.54,605.26,973.75,1477.83,10326.10,1047.35,437.38,4.65,19.68,28.64,53.79,77.71,43.01
3754.54,2538.45,659.69,459.53,860.02,564.54,605.74,975.10,1480.58,10349.29,1049.10,437.38,4.65,19.68,28.64,53.79,77.71,43.01
3463.29,2778.07,694.31,484.21,882.56,588.44,393.35,686.61,1372.11,10272.00,821.54,352.16,3.72,18.74,26.80,51.91,71.36,40.90
4179.52,2647.54,677.44,468.04,938.45,536.08,332.40,636.74,1433.59,11591.36,973.25,460.80,4.65,18.74,26.80,50.96,71.36,40.19
3589.08,2544.29,629.50,436.56,796.92,542.91,503.83,842.99,1452.77,10370.16,970.33,398.05,4.65,18.74,27.72,52.85,75.33,41.60
3900.73,2590.07,672.12,468.04,901.49,585.03,609.07,979.14,1481.36,10319.53,1045.02,436.45,4.65,19.68,28.64,54.74,78.50,43.01
3552.81,2764.43,699.64,480.81,939.36,566.81,337.63,640.33,1455.12,11432.52,998.92,362.46,3.72,17.81,26.80,49.08,69.78,38.08
3994.79,2610.53,684.55,471.45,853.71,572.51,680.51,1047.45,1558.89,10334.22,1132.54,475.78,4.65,18.74,27.72,54.74,76.12,43.72
2392.34,2793.65,706.74,473.15,678.82,519.01,82.86,146.49,1329.42,10966.46,766.11,223.84,2.79,16.87,23.10,47.19,61.85,36.67
2390.08,2839.44,704.08,470.60,704.07,524.70,83.81,148.74,1351.74,11029.45,798.79,235.08,2.79,16.87,23.10,47.19,61.85,36.67
2391.21,2813.14,709.41,474.85,685.13,521.29,83.34,146.94,1331.77,11176.30,778.95,233.21,2.79,16.87,23.10,47.19,61.85,36.67
2639.40,2907.62,736.93,492.72,721.19,541.77,84.77,155.93,1424.19,11202.20,809.29,253.81,2.79,16.87,23.10,47.19,61.85,36.67
2612.20,2875.48,727.16,485.92,704.97,537.22,84.77,152.78,1402.26,11071.19,784.79,235.08,2.79,16.87,23.10,47.19,61.85,36.67
3002.04,2865.74,714.73,479.96,759.96,587.30,88.58,170.75,1487.62,10772.07,805.21,264.12,2.79,17.81,24.02,47.19,62.64,36.67
4065.05,3049.84,756.46,508.04,960.09,664.70,106.67,267.82,2091.44,10805.69,855.39,314.69,3.72,17.81,24.02,48.13,64.23,36.67
6521.99,3211.53,843.48,565.06,1022.29,822.91,114.29,319.49,2271.18,11187.12,927.16,417.72,3.72,17.81,24.02,48.13,64.23,37.37
5768.37,3216.40,785.76,537.83,997.05,786.48,117.62,325.78,2136.48,11102.88,945.24,372.76,3.72,17.81,24.02,48.13,64.23,37.37
7257.49,3352.78,878.10,586.33,1075.48,822.91,132.39,407.56,2517.10,11524.50,1014.09,387.75,3.72,17.81,24.02,49.08,65.02,37.37
9399.38,3483.30,894.08,591.44,1230.54,934.45,150.48,550.46,3053.96,10699.80,964.50,490.77,3.72,18.74,24.95,49.08,67.40,38.08
9155.72,3340.11,869.22,593.99,1209.80,935.59,180.48,631.79,2753.22,11441.03,1049.69,480.47,3.72,17.81,24.95,50.02,68.19,38.78
9486.64,3400.51,933.15,609.31,1199.89,924.20,160.01,548.66,2741.08,11098.63,1074.19,494.52,3.72,17.81,24.95,50.02,68.19,38.08
4514.96,3019.64,765.34,498.68,867.24,713.64,107.62,224.23,1991.20,10357.79,802.29,353.09,3.72,17.81,24.02,48.13,63.43,36.67
4041.26,2981.65,757.35,496.13,831.18,677.22,103.34,210.75,1853.75,10642.61,810.46,326.87,2.79,17.81,24.02,48.13,63.43,36.67
3550.55,2820.93,736.04,482.51,791.51,620.31,92.86,175.70,1638.77,10286.68,790.04,282.85,2.79,17.81,24.02,48.13,63.43,36.67
4384.64,2354.35,650.81,448.47,919.52,600.96,762.89,1158.89,1571.03,10015.00,1172.80,475.78,5.58,20.62,30.49,57.57,85.64,45.13
4295.11,2373.83,648.14,447.62,906.00,596.41,736.22,1130.13,1549.49,9955.10,1142.46,472.04,5.58,19.68,30.49,56.63,84.05,45.13
4154.58,2371.88,641.93,443.37,886.17,586.16,687.65,1072.61,1522.87,9877.43,1096.95,457.05,4.65,19.68,29.57,55.68,80.88,43.72
4063.92,2377.72,639.27,440.81,875.35,579.33,664.31,1044.30,1512.69,9861.58,1081.78,451.43,4.65,19.68,28.64,54.74,78.50,43.01
4010.66,2380.65,637.49,439.96,866.33,574.78,646.69,1022.73,1501.33,9842.65,1066.61,446.75,4.65,18.74,28.64,53.79,76.12,42.31
3961.93,2385.52,636.60,439.11,860.02,571.37,634.31,1009.25,1495.46,9875.11,1058.44,444.88,4.65,18.74,27.72,53.79,76.12,42.31
3930.20,2390.39,637.49,439.96,858.22,569.09,627.65,1002.06,1493.89,9900.61,1056.69,444.88,4.65,18.74,27.72,53.79,76.12,42.31
3904.13,2398.18,638.38,440.81,856.42,567.95,620.98,994.87,1491.54,9939.26,1054.94,444.88,4.65,18.74,27.72,53.79,76.91,42.31
3891.66,2405.00,640.15,440.81,855.52,566.81,617.65,991.73,1490.76,9957.04,1055.52,445.81,4.65,18.74,27.72,53.79,76.91,42.31
3884.86,2407.92,641.04,441.66,855.52,566.81,616.22,990.83,1491.15,9992.20,1056.69,446.75,4.65,18.74,28.64,53.79,77.71,43.01
3876.93,2414.74,641.93,443.37,857.32,566.81,617.17,992.62,1492.71,10015.78,1060.19,447.69,4.65,18.74,28.64,53.79,77.71,43.01
3878.06,2420.58,643.70,443.37,859.12,565.68,618.60,993.52,1494.28,10025.44,1063.11,447.69,4.65,18.74,28.64,53.79,77.71,42.31
3876.93,2425.45,644.59,445.07,860.93,566.81,620.50,997.57,1497.02,10051.33,1064.86,449.56,4.65,18.74,28.64,53.79,76.91,42.31
