Time,Grams,Blood Accumulated,Water accumulated,delta,delta delta
1557235459.1762612,105.9,100.09433962264151,106.41925777331994,0.0,0.0
1557235460.204059,106.2,100.18867924528303,106.51955867602807,0.09433962264151748,0.09433962264151748
1557235461.2311301,106.0,100.18867924528303,106.51955867602807,0.0,0.0
1557235462.2586088,106.1,100.18867924528303,106.51955867602807,0.0,0.0
1557235463.28606,111.1,104.81132075471697,111.43430290872615,4.622641509433954,4.622641509433954
1557235464.3134441,153.8,145.09433962264154,154.26278836509528,14.622641509433961,-11.03773584905662
1557235465.340696,188.9,178.20754716981136,189.46840521564692,20.471698113207562,7.830188679245321
1557235466.367989,200.8,189.43396226415098,201.40421263791373,3.867924528301908,-3.4905660377358116
1557235467.39534,204.4,192.8301886792453,205.0150451354062,0.9433962264150942,-1.5094339622641457
1557235468.423042,207.2,195.47169811320757,207.82347041123367,1.1320754716981025,-0.377358490566043
1557235469.450322,210.7,198.77358490566039,211.33400200601804,1.4150943396226414,-0.47169811320754707
1557235470.477823,213.0,200.9433962264151,213.6409227683049,0.5660377358490513,-1.037735849056625
1557235471.505093,214.1,201.9811320754717,214.74423269809427,0.2830188679245122,-0.471698113207574
1557235472.532629,215.2,203.01886792452828,215.84754262788363,0.7547169811320593,0.4716981132075203
1557235473.55972,215.8,203.58490566037736,216.44934804413242,0.283018867924539,0.0
1557235474.586914,216.3,204.0566037735849,216.95085255767304,0.283018867924539,0.09433962264153087
1557235475.614176,216.6,204.3396226415094,217.25175526579739,0.18867924528300814,0.09433962264150407
1557235476.6413639,217.4,205.09433962264148,218.05416248746238,0.0,-0.7547169811320862
1557235477.6690009,217.7,205.377358490566,218.35506519558672,0.09433962264150407,-0.09433962264150407
1557235478.696335,217.7,205.377358490566,218.35506519558672,0.0,0.0
1557235479.7230852,217.8,205.47169811320754,218.45536609829486,0.0,-0.09433962264153088
1557235480.750203,217.8,205.47169811320754,218.45536609829486,0.0,0.0
1557235481.777461,217.7,205.56603773584905,218.55566700100297,0.0,-0.09433962264150407
1557235482.804796,218.1,205.75471698113205,218.7562688064192,0.0,-0.18867924528300814
1557235483.831718,218.1,205.75471698113205,218.7562688064192,0.0,0.0
1557235484.8589709,217.8,205.75471698113205,218.7562688064192,0.0,0.0
1557235485.886535,218.1,205.75471698113205,218.7562688064192,0.0,0.0
1557235486.913784,218.1,205.75471698113205,218.7562688064192,0.0,0.0
1557235487.9407418,215.4,205.75471698113205,218.7562688064192,0.0,0.0
1557235488.9680471,216.2,205.75471698113205,218.7562688064192,0.0,0.0
1557235489.9949682,218.2,205.84905660377356,218.8565697091273,0.09433962264150407,0.09433962264150407
1557235491.021947,218.1,205.84905660377356,218.8565697091273,0.0,0.0
1557235492.0492318,218.3,205.9433962264151,218.95687061183546,0.09433962264153088,0.09433962264153088
1557235493.076597,218.3,205.9433962264151,218.95687061183546,0.0,0.0
1557235494.10384,218.0,205.9433962264151,218.95687061183546,0.0,0.0
1557235495.1310232,218.2,205.9433962264151,218.95687061183546,0.0,0.0
1557235496.158296,218.3,206.1320754716981,219.15747241725168,0.0,-0.18867924528300814
1557235497.185504,218.2,206.1320754716981,219.15747241725168,0.0,0.0
1557235498.213407,218.2,206.22641509433961,219.2577733199598,0.0,-0.09433962264150407
1557235499.239628,218.3,206.22641509433961,219.2577733199598,0.0,0.0
1557235500.2668512,218.3,206.22641509433961,219.2577733199598,0.0,0.0
1557235501.2949781,218.2,206.22641509433961,219.2577733199598,0.0,0.0
1557235502.3217869,218.2,206.22641509433961,219.2577733199598,0.0,0.0
